Iso3,Human Hazard,Infrastructure,Institutional,Natural Hazard,Socio-Economic Vulnerability,Vulnerable Groups,Cluster,0ClusterProb,1ClusterProb,2ClusterProb,3ClusterProb,4ClusterProb,5ClusterProb,6ClusterProb,7ClusterProb,8ClusterProb,9ClusterProb,10ClusterProb,11ClusterProb,12ClusterProb,13ClusterProb,14ClusterProb,15ClusterProb,16ClusterProb,17ClusterProb,18ClusterProb,19ClusterProb
MMR,7.0,5.4,7.1,7.8,5.3,5.3,2,0.00020501733495903205,0.00036692139688708367,0.999286654822944,1.4925058354405421e-12,3.286031045696599e-09,3.1921246019722275e-09,3.1668805500965037e-09,0.00014132211564757267,2.994815189611745e-09,7.377477965798632e-10,2.7658273417259904e-09,8.336173678574521e-12,2.451892353067252e-09,7.361781332822724e-09,1.7778479449149822e-09,7.555383292908721e-09,4.902940242793434e-08,2.0601223222994577e-18,4.246228587271527e-27,8.752129434364765e-36
MNE,0.1,1.8,4.6,4.2,1.7,1.1,3,1.692215140645983e-06,0.0004525650503275509,8.413902969158176e-08,0.9984091566689673,7.176060415218366e-07,0.0011023131931140722,6.885376790048696e-07,2.522160094013007e-05,6.510958763323429e-07,3.6465218953756405e-06,6.012732608040523e-07,2.1544663680990277e-07,5.329785550349539e-07,5.927234454126086e-07,3.863851229759836e-07,8.233995706674583e-07,1.1116439603205486e-07,4.47508612681153e-16,9.223839980991242e-25,1.9011751189630717e-33
MNG,0.2,4.4,5.5,2.7,4.2,1.6,5,2.6123017185607193e-06,0.0006096563321443348,1.8895347594117553e-05,7.598579983032578e-05,4.847219325830391e-06,0.9992536690403042,4.5865360495853996e-06,8.246226377406384e-07,4.336531628958949e-06,8.381116406732306e-06,4.003964894135863e-06,2.014473507868207e-06,3.5482940719316204e-06,1.0143238406359502e-07,2.5709736027500343e-06,3.383520999207661e-06,5.824928967014442e-07,2.9734894361209795e-15,6.128818522526297e-24,1.2632436498985095e-32
MOZ,4.6,8.1,4.7,6.0,7.6,5.8,5,1.5825727932345906e-09,3.7518935661516845e-15,1.835508208562008e-06,3.9538492663245705e-33,6.823616343669161e-13,0.9999750473167577,6.564932545026435e-13,3.2770790362509154e-09,6.208825082403168e-13,2.2115838971289096e-16,5.734806690075163e-13,2.311225809245282e-05,5.084749478537546e-13,5.028343113647999e-11,3.688268442156018e-13,1.066745127408449e-13,3.4853666961811695e-12,4.278012896221187e-22,8.817641777889863e-31,1.817451429187953e-39
MRT,3.5,7.1,5.9,5.6,5.9,6.4,5,0.0006948709614613356,1.2801401129173409e-05,1.2570067955720684e-08,7.983699020591212e-21,1.2424648322207002e-09,0.9951464360854889,1.1832822120190426e-09,4.2839222641030996e-08,1.1188585031986395e-09,4.743058784679665e-06,1.0331459199207901e-09,0.004141079018079929,9.156808009569231e-10,6.617023387963485e-09,6.636452794121604e-10,6.396509215889661e-10,6.520139833737771e-10,7.680769002018993e-19,1.5831244851593176e-27,3.263062767360249e-36
MUS,0.1,2.0,3.7,3.8,2.2,0.6,3,1.4593409747236814e-06,0.004277338810128329,3.200696175958578e-07,0.9919204107079628,1.4090724695076363e-06,0.003755294605808194,1.3525811931408517e-06,1.6365262595614832e-05,1.279077553873004e-06,5.29756631685376e-06,1.1812600521740142e-06,4.884316865103848e-07,1.0471601108625398e-06,1.4489205434112382e-05,7.592547910020806e-07,9.97799401976925e-07,5.097939018865212e-07,8.797042461871244e-16,1.8132055937018453e-24,3.73729527768776e-33
MWI,1.0,7.7,5.3,4.5,7.0,5.0,5,2.6776215112955153e-12,3.2493107994266742e-12,9.843203188144703e-12,8.657841881095168e-30,2.253332525932157e-12,0.9999483525334926,2.1249241935868285e-12,7.421790357765028e-13,2.00911732960066e-12,1.683533294941208e-12,1.8550626366427693e-12,5.164697976018737e-05,1.643976211558947e-12,4.519308762174445e-10,1.1912144091723482e-12,4.103700813187841e-13,5.132006716312103e-12,1.3778515942320705e-21,2.8399638046265462e-30,5.853601683505552e-39
MYS,2.4,2.6,3.5,4.9,2.0,4.0,13,9.948806772195164e-05,0.003017336474564908,0.00040045456543519884,0.20730350849548018,1.4122816781074587e-05,0.0004033998684960774,1.3570485589512543e-05,0.00759037026956866,1.28326356979194e-05,0.07899581495005958,1.1850785288104114e-05,0.00011980660648219073,1.0504875123407696e-05,0.701977641015677,7.615777852176687e-06,1.888321226396316e-05,2.7990979087747082e-06,8.821223736377699e-15,1.8181897258556118e-23,3.7475683397312176e-32
NAM,0.4,5.5,4.5,4.1,5.7,3.5,5,1.0162576460328455e-11,3.332667793729034e-07,1.4810359738530113e-06,1.4913896894601107e-14,4.667339553319198e-09,0.9998819350997806,4.4515364030436245e-09,3.248930452255863e-08,4.209493246778071e-09,1.0361292947200282e-10,3.887409647520035e-09,0.00011001558358469645,3.445902882103013e-09,5.206547170253706e-06,2.498183044360032e-09,7.466162612866933e-10,9.71957135140711e-07,2.8935678947839153e-18,5.964087948099295e-27,1.229290147877775e-35
NER,6.8,8.8,5.9,4.3,7.4,6.1,11,0.00032809116477872796,1.9320122317651965e-14,1.0375333145904409e-08,9.381743772431713e-39,1.4134216453904564e-11,0.018909003864485536,1.3469336616822532e-11,1.2220890384690248e-13,1.2737158983457657e-11,3.9351436608119724e-16,1.1762826231978054e-11,0.9807628945007637,1.0427164517615898e-11,5.965284982883214e-12,7.559843940632014e-12,1.8440820956634706e-11,5.723673299233651e-16,8.75768442214808e-21,1.8050932970867698e-29,3.720574588133287e-38
NGA,10.0,7.6,5.0,3.9,5.6,6.4,11,9.739899527186002e-12,4.172129671527976e-21,3.1319798798913763e-15,1.1018229141363093e-41,2.3878568236739746e-19,4.809949591407323e-08,2.3013543749074953e-19,4.139808296052733e-12,2.1766609749962714e-19,2.4799793779538483e-19,2.0106551452768174e-19,0.9999999518866212,1.7829520552535905e-19,1.0318744109573314e-22,1.29360789530208e-19,8.986158535974035e-19,3.8510072293769796e-24,1.5014538882959838e-28,3.0947271207896827e-37,6.378708015480304e-46
NIC,8.0,4.6,5.8,6.6,5.2,1.6,1,3.1290498630419085e-21,0.9995398469572031,3.721239156013212e-16,5.0372003147191235e-21,5.828349823717524e-19,7.254659279774144e-15,5.615230771819512e-19,0.0004600547401911732,5.310662743474909e-19,1.5690809451698901e-15,4.90524470760367e-19,7.413072351941208e-17,4.349256324340553e-19,9.830259673733597e-08,3.1548269159897616e-19,1.9388377945014548e-19,1.2328451942590033e-21,3.6594413013760145e-28,7.542670694436944e-37,1.554660302471356e-45
NLD,0.0,0.8,1.7,2.0,0.2,3.7,3,3.776572541338382e-14,4.089854153832123e-12,1.9624379722706312e-11,0.9999996627395169,1.4990486232992122e-11,4.530510953211723e-12,1.4276659747880488e-11,6.202080112159907e-14,1.349951565205503e-11,1.0293697971179977e-11,1.2465537253380012e-11,8.837753579079953e-14,1.1048468897774664e-11,3.3711621731759133e-07,8.007787784261505e-12,3.1246024732381185e-11,4.9612839626451036e-15,9.268940604105182e-21,1.9104710502283124e-29,3.937774325745607e-38
NOR,0.0,1.3,1.8,0.3,0.2,3.6,3,7.191977441623078e-14,9.520381494310038e-18,1.3332905120315539e-14,0.9999999995028901,1.9389322914296736e-14,6.486502004362549e-14,1.8200989630402935e-14,1.1169443662937239e-14,1.720706135095321e-14,1.2551896950257478e-19,1.5885220275849482e-14,1.8147320960290833e-19,1.407468671642876e-14,4.96680579783233e-10,1.0193819833463281e-14,1.7303945226830496e-13,5.873905388957484e-19,1.1776943435330824e-23,2.427408962288712e-32,5.00326277576575e-41
NPL,5.6,5.3,6.2,5.7,5.9,3.3,1,5.1492893571458695e-06,0.9997756944383525,0.00015174300729317843,1.4731921356262616e-12,1.4773055707760862e-07,1.0291823415623443e-05,1.4237230629423436e-07,2.347699072970612e-05,1.3464811473884672e-07,4.664491852369163e-09,1.2436660413705214e-07,2.1664614177627604e-06,1.10267243301703e-07,2.7135101120509776e-05,7.998014970168882e-08,2.8381559688776512e-06,7.607014043172509e-07,9.275901072391975e-17,1.9119057096750302e-25,3.940731379261122e-34
NRU,0.0,3.1,7.0,2.8,5.2,4.0,5,1.1350306356835278e-17,1.6004696175572554e-12,2.279414688398734e-05,2.8487535916963915e-07,5.332640312016015e-16,0.9990690562546566,5.133775959275312e-16,3.2620605374381315e-14,4.854886994969002e-16,0.0009075885761762223,4.483728479943701e-16,2.3543058868077332e-07,3.9748676221334847e-16,1.3853122206387067e-12,2.8822451143306366e-16,4.071331422243512e-08,6.40070142912631e-18,3.3401697133878603e-25,6.884602904305621e-34,1.419022421527305e-42
NZL,0.0,1.5,2.0,4.4,0.5,1.1,3,2.835205746352864e-06,5.167787787891176e-07,4.869817431069487e-10,0.9708320574785618,5.45049985455468e-09,4.971097860461325e-07,5.225376027198673e-09,8.108097786610866e-07,4.94091412223136e-09,0.0001210352990163595,4.5624454501360186e-09,3.478881614810979e-09,4.043760475732989e-09,0.029042144240897107,2.9308162443086504e-09,7.029843228639104e-08,1.659326691178676e-09,3.3922383696391423e-18,6.991924403743273e-27,1.4411430312604901e-35
OMN,0.1,2.2,4.7,5.2,1.7,1.0,3,2.89245430783948e-06,0.00809611598511395,3.113598095431368e-10,0.9897087232898496,3.86415215454704e-08,0.0020744771073444336,3.7102047439356806e-08,0.00011672550313897649,3.508282478894943e-08,3.867473586393775e-07,3.2396205099309475e-08,4.693610603425693e-08,2.8714052049559506e-08,4.1069279618937027e-07,2.0812519463089517e-08,1.0940886038835852e-08,1.7282568051616674e-08,2.4093137210054654e-17,4.965965703632691e-26,1.0235618198957398e-34
PAK,8.0,5.9,5.3,7.4,5.4,6.2,2,5.1725370469707304e-05,1.5505997166487456e-06,0.9887312731444002,6.4841748208962015e-22,9.534114833299697e-10,4.052337820817401e-09,9.20131475542598e-10,0.011167255004291641,8.701837958299446e-10,4.8185316731865575e-05,8.037043513050323e-10,1.3544595649084625e-09,7.125480521927714e-10,1.6294410685442474e-11,5.167689470525212e-10,1.0589565142914112e-10,2.5865403458581207e-10,5.9914146571891e-19,1.2349226024197221e-27,2.545365195410904e-36
PAN,0.1,3.1,5.0,6.2,2.7,2.9,1,2.0518322063484386e-06,0.9567971579807498,2.96174871370662e-11,0.02776017810409185,5.714714539326363e-10,0.015221350938501507,5.493984468200478e-10,0.0002148254970100847,5.195012819943721e-10,1.8759191277868264e-06,4.797219147971563e-10,7.317160898976101e-07,4.25201206928601e-10,1.8244161166506065e-06,3.082013166637731e-10,6.262153991890515e-11,6.503709338132536e-10,3.568034127412919e-19,7.354266466689205e-28,1.5158272968208333e-36
PER,2.0,4.1,4.8,7.1,3.6,4.8,1,4.449064027971764e-06,0.9757814611552938,5.880602510357406e-09,6.535671537567161e-05,1.2277365995944905e-10,0.013721575263808357,1.1832825041273707e-10,0.010095150755054919,1.118906202442581e-10,0.00015734030663028985,1.0332481937510082e-10,7.484488758934645e-08,9.158420843170876e-11,0.00017458481470314187,6.638717759893441e-11,9.053609845342361e-12,5.762729462783447e-10,7.686715766138622e-20,1.5843502046008105e-28,3.2655891634271544e-37
PHL,7.0,3.4,4.7,8.4,4.0,5.4,2,8.661446139823532e-06,2.70159930148768e-05,0.9749757524892527,9.669160253423588e-16,5.361124339860072e-13,1.1483199729233032e-12,5.134212281649189e-13,0.024988415840404912,4.854960777327905e-13,1.4000992806143276e-07,4.4833803849135407e-13,2.701590510211672e-22,3.9740537722989635e-13,1.4211531223616759e-08,2.8808700227156865e-13,1.252276493604786e-13,5.7852471826590234e-12,3.3361871625647337e-22,6.876394255244276e-31,1.4173304928524916e-39
PLW,0.0,2.2,5.7,3.2,3.1,1.0,3,1.3913689467335098e-08,4.894783741212927e-05,1.9330134459001296e-06,0.6985140410510683,7.915924771656214e-08,0.30137806108230203,7.59197004606239e-08,3.4696826052277835e-08,7.179306326864916e-08,6.160665508104042e-07,6.630156119933583e-08,1.2563565581617932e-06,5.8773455490067894e-08,9.217769874299784e-11,4.2612202325350334e-08,5.469959298277204e-05,1.7377562564473454e-09,4.936575978712995e-17,1.0175041460958495e-25,2.0972323565735743e-34
PNG,3.2,7.8,6.8,6.7,5.7,4.5,5,0.00015231367812487695,1.995928081704169e-07,1.0077202134390779e-15,5.354760345823823e-22,7.108413636007921e-15,0.9998474815485635,6.742674966860385e-15,3.617751975340117e-13,6.374437913355404e-15,2.221279881878715e-09,5.8847185536925965e-15,2.954501068420095e-09,5.213956455117996e-15,9.568127691290314e-19,3.776220061997833e-15,2.562785366878281e-15,4.322344687861708e-12,4.362443328602297e-24,8.99166586939436e-33,1.8533204678475922e-41
POL,0.1,1.3,4.1,2.2,0.8,2.0,3,3.3048069093439036e-07,1.243974591721743e-09,1.0686256699063277e-08,0.9999554407577147,1.1170510058951168e-07,5.038253241163633e-06,1.0638087137992194e-07,3.577470889111335e-05,1.0058749482283174e-07,2.219195403732895e-06,9.287995433982757e-08,2.7920089460143133e-10,8.231761666207113e-08,4.4908472815874625e-07,5.965676169046054e-08,4.2730413771657605e-08,1.3905168435862018e-07,6.903388463740847e-17,1.422894413910906e-25,2.932803975582678e-34
PRK,4.3,3.0,8.5,5.1,5.8,3.3,15,1.5190943430326185e-10,8.623924473352461e-17,2.8306321907104816e-13,3.309250292315149e-09,8.781852906948841e-20,1.0273060219264573e-08,8.427514530289206e-20,4.982459791091127e-19,7.96957352809622e-20,9.629999154093637e-18,7.360146065015529e-20,1.4900049993157977e-13,6.524657510293576e-20,9.396737693949527e-14,4.730860341966448e-20,0.9999999862652498,3.860438363734443e-15,5.481635820250839e-29,1.1298493527791427e-37,2.3287930862926748e-46
PRT,0.0,1.0,2.8,3.3,1.1,1.1,3,1.578597123141701e-06,3.0246872259215538e-05,2.3342342651334347e-07,0.9999016703805572,5.987917716123393e-07,2.0311926918091187e-05,5.749119388658872e-07,2.975823499084532e-07,5.436683289695485e-07,2.8798359770322225e-05,5.020900033223898e-07,1.8975428412978415e-08,4.450898012265239e-07,1.3442575705500554e-05,3.227147908310722e-07,2.894795778381799e-07,1.2456024878905613e-07,3.739035258101858e-16,7.706726066656329e-25,1.588474634944446e-33
PRY,2.2,3.4,5.3,2.6,3.8,3.1,5,0.0017525943415288149,0.006894140687684429,6.675727406136015e-05,0.05053098622474397,9.467116356314598e-05,0.9286832516139868,9.053843603717363e-05,0.002864098931780771,8.561349019556607e-05,0.0047702516874527845,7.906030421258525e-05,0.0022507151331222085,7.007800321351583e-05,0.0008462391235399728,5.0799692459661916e-05,0.000640951963581712,0.00022925192877650536,5.88247215630669e-14,1.2124678793848519e-22,2.4990825616867033e-31
PSE,7.0,1.1,5.8,3.2,4.3,7.8,9,3.072300645942992e-13,7.685008684293549e-30,9.506927622831135e-40,6.340856087896378e-25,9.971453425117133e-32,9.71795847187385e-17,9.561476411163882e-32,1.7114993711347748e-14,9.041134029449457e-32,0.9999999991357829,8.348802369902727e-32,5.361335787534335e-25,7.399916676670791e-32,1.2680278610361198e-27,5.363668391842872e-32,1.2026362840662421e-20,8.638925655549484e-10,6.209310536699856e-41,1.279834290554226e-49,2.6379350840992488e-58
QAT,0.1,1.2,4.2,1.4,1.2,0.9,3,7.448104754790925e-08,4.2458806148383864e-10,2.0159674193247707e-10,0.9999595772531978,5.4945266463730705e-09,3.517953187354501e-05,5.236340417287648e-09,4.288651850803014e-06,4.951166542925137e-09,8.445830352095182e-07,4.571771184176717e-09,3.796477270271464e-12,4.0518544269099145e-09,5.169993499552134e-11,2.93641604258426e-09,2.595571515868039e-09,4.9796667755887225e-09,3.397909275209604e-18,7.003613011300373e-27,1.4435522328412505e-35
ROU,2.8,2.3,4.6,4.1,1.9,1.5,3,1.0250450896681907e-05,0.0013080041733576427,1.2277811637009425e-05,0.8279108072818102,1.2873437578073038e-05,0.003832701598877098,1.2381251237697403e-05,0.16475133652450144,1.170842444011433e-05,0.0012041133035627354,1.0813035050754369e-05,9.17334191125564e-06,9.585524520267036e-06,0.0008700664560416615,6.950112125862613e-06,8.944719030833347e-06,1.8012553412539956e-05,8.052759304495533e-15,1.6597974011074856e-23,3.421097425809861e-32
RUS,6.8,2.3,6.2,5.5,1.7,2.9,7,5.770334765262314e-16,3.2786334571521553e-13,2.1789095091700677e-10,4.7117260137927174e-11,7.480184439666258e-13,1.7120895904116854e-09,7.232069931046283e-13,0.9999985391712641,6.839296778339847e-13,4.556522723197461e-12,6.316557289477647e-13,7.215855500228816e-11,5.599843354342594e-13,3.066081318510209e-08,4.060785360970549e-13,1.7410040044372874e-13,1.4281098542903969e-06,4.706694388647776e-22,9.701220188869635e-31,1.9995705134380333e-39
RWA,3.0,6.2,3.8,3.6,6.4,5.8,5,4.075657869522211e-12,8.735004377014307e-12,1.4830077582199721e-08,9.444622338169417e-23,9.373762631525678e-13,0.999987417880128,8.981334544670958e-13,8.747253933456078e-09,8.493507150372569e-13,3.77132663869571e-17,7.844270068243711e-13,1.2525357317418725e-05,6.954136314612795e-13,3.267943839914442e-08,5.042747577360021e-13,4.153190790199313e-14,4.882636502991202e-10,5.844499288336349e-22,1.204641087948976e-30,2.48295034216658e-39
SAU,4.6,2.1,4.8,2.9,1.2,1.1,7,5.521948744296384e-13,2.3769768146538863e-10,1.5865616846598007e-12,4.521225273846746e-05,1.3839468526434675e-11,9.961520343462903e-05,1.3347025583082289e-11,0.9998544818973741,1.2622351655483058e-11,5.663501677122224e-07,1.1657851398731747e-11,1.371225130894104e-09,1.0335384325402125e-11,3.3785502084451953e-09,7.495282188899854e-12,5.061810106261332e-13,1.1923686984126367e-07,8.688917293014619e-21,1.790919335356433e-29,3.691359875568418e-38
SDN,9.0,6.9,6.5,4.4,5.7,7.7,11,0.04703293669625021,7.489964933136872e-12,8.895239056258924e-11,4.886600883223467e-29,3.555780329027123e-10,5.676571180178088e-07,3.422746391793039e-10,4.675893874017221e-07,3.237073797922756e-10,2.9068658546712744e-11,2.98992474969583e-10,0.9529659313967653,2.6509937556022513e-10,1.5347085616420815e-14,1.9228998499543875e-10,3.242351420560934e-11,9.472458717763171e-08,2.230298772760024e-19,4.596988394596815e-28,9.475099281839583e-37
SEN,3.6,6.2,5.2,4.8,6.3,3.6,5,5.19386621295538e-06,0.00013181057090427289,0.0014415704879147877,2.1755024276907066e-15,7.643555984260417e-07,0.9877935425558871,7.340892753656999e-07,5.400874008765819e-06,6.942365315244181e-07,1.9895574213071906e-09,6.41193989515303e-07,0.010441026488853212,5.684636574409614e-07,0.0001749822713584093,4.122637884722779e-07,2.58951597511107e-07,2.3973408619227105e-06,4.7795030624153715e-16,9.851290050553273e-25,2.030502217340898e-33
SGP,0.1,0.9,1.2,0.9,0.2,0.4,3,1.3618209959155991e-09,7.220509222065737e-17,4.595093246422826e-13,0.9999999984031138,7.206973375709321e-15,2.337850677376942e-10,6.8632816861495725e-15,4.984785658439768e-13,6.489702848666442e-15,1.553200814091724e-13,5.99265809442185e-15,5.0578435236069866e-17,5.311450760337945e-15,1.2243503516326434e-13,3.849719583030697e-15,8.450347964804799e-15,2.1597150330149107e-16,4.456161736820161e-24,9.184833906002003e-33,1.8931353676869735e-41
SLB,1.1,6.6,6.5,5.8,6.0,1.4,5,9.416166376513099e-11,8.994130076368221e-05,6.736901233734792e-10,1.3883742827971683e-11,4.1630011148602095e-10,0.9999100395698753,3.9705515353052155e-10,5.70226106495198e-13,3.75454400295482e-10,6.639793463587144e-12,3.467126411239582e-10,1.623917706171099e-08,3.0731778653751905e-10,5.601702560755003e-15,2.227695533579785e-10,2.799817690474173e-11,7.624744077883575e-12,2.579436428038023e-19,5.316614737492612e-28,1.0958359725302853e-36
SLE,3.8,8.1,5.4,3.9,7.2,4.0,5,4.828108824174713e-08,1.2090747316553607e-13,4.1127309108730024e-08,1.726858910660053e-29,7.028058682275652e-11,0.9943360941008257,6.663901778137504e-11,3.2610742660537416e-12,6.301166632761071e-11,2.288042881956109e-15,5.818551078088462e-11,0.005663568487810984,5.15712231304918e-11,2.476204603240701e-07,3.737843649650101e-11,3.191145779304789e-11,1.436295431919615e-13,4.326608419066843e-20,8.917804615816184e-29,1.8380965288105277e-37
SLV,3.9,3.1,5.7,6.5,4.0,1.1,1,7.807675989413447e-11,0.999978392830582,2.8517527557588897e-08,9.040623875925858e-06,3.0376436322100925e-11,5.44934810918873e-07,2.9236247737975464e-11,1.6064249513140455e-06,2.7648815570693564e-11,2.4101940088877025e-15,2.5536043085498606e-11,1.4605851478866902e-13,2.2639150705880223e-11,1.0382014011557146e-05,1.6417920111800473e-11,4.424057541313076e-09,1.0374210512386478e-13,1.903212800572569e-20,3.922813958170998e-29,8.085522200044043e-38
SOM,10.0,8.4,9.2,6.9,9.0,9.1,0,0.9999999518884695,4.722302434077026e-15,2.601444031139408e-09,6.399177507547173e-41,2.1452207893847907e-15,5.239211338432e-18,2.076314855352914e-15,9.216331224555936e-19,1.9638655887530094e-15,6.430756924730739e-13,1.8141514341567785e-15,1.851624100799217e-13,1.6087780338401209e-15,2.348681919824036e-22,1.167355426705765e-15,6.543036160025818e-13,4.5508588392656815e-08,1.3552772994783065e-24,2.7934347152329634e-33,5.75769808235328e-42
SRB,2.0,2.0,5.2,4.4,1.8,3.0,3,1.583324029084933e-05,5.927874068895275e-06,1.6667674972942198e-05,0.9888306893757399,1.7965404577797658e-06,0.001164284738002772,1.7277353213857288e-06,0.009306757970236957,1.6338320285816652e-06,4.612272249698284e-05,1.508869216083511e-06,8.892940739365593e-06,1.3375593876635288e-06,0.0005856665053126234,9.697826877806448e-07,3.162269140073622e-06,7.020369897842545e-06,1.1235410871112138e-15,2.3157907816559412e-24,4.7732005584242024e-33
SSD,8.0,9.5,9.4,4.0,8.8,8.7,0,0.9999999504687999,8.930223019564628e-15,2.225454457071675e-15,6.255823151702467e-46,1.5089214512063782e-16,3.932421081067083e-08,1.4433114120923008e-16,4.18600509826067e-25,1.364928093960913e-16,5.313396582487451e-20,1.2606077404201997e-16,1.0206976695927481e-08,1.1175760651304478e-16,5.422383305081773e-19,8.104290054216105e-17,5.6730430931701655e-18,6.671776740226715e-16,9.393588282672405e-26,1.9361628516521116e-34,3.990729075317291e-43
STP,0.0,4.8,6.0,1.3,5.9,1.2,5,5.3899322048897165e-15,9.711722281382784e-09,8.505415875867558e-12,9.387651134169619e-11,2.2685973707986455e-13,0.999999987584153,2.1498897550925635e-13,1.5110868131979142e-13,2.0324647794506805e-13,1.2843262532794012e-10,1.8763033651822607e-13,2.4683738006048438e-09,1.6624155241006815e-13,7.335780318088683e-13,1.2039774649844522e-13,2.851689992091296e-12,7.506867453814314e-14,1.3907895330891283e-22,2.8666308841642086e-31,5.908566631094595e-40
SUR,0.1,4.0,6.0,3.9,3.9,1.4,5,7.908217991760775e-07,0.013489357194443274,1.0132110880620285e-05,0.007154573932523681,1.6127915841928376e-06,0.9793302416789795,1.5367431925577899e-06,1.3711269069678143e-07,1.4531139690995222e-06,1.1481826232700733e-06,1.3418424883130807e-06,2.4884943225090125e-06,1.18933725633633e-06,2.1804399757950692e-10,8.620689821544927e-07,3.028837644315013e-06,1.0551857472674561e-07,9.979970065900706e-16,2.0570251453124684e-24,4.2398448297118206e-33
SVK,0.1,1.3,3.8,2.9,0.9,0.9,3,1.2526228850014884e-06,2.4188681726453405e-07,1.209336096846527e-08,0.9999388177149913,3.857906646682686e-07,1.7367845252210965e-05,3.6883738649573986e-07,1.5170261239570292e-05,3.4876570751507397e-07,2.446437139089567e-05,3.220595995347787e-07,2.5472647391946886e-09,2.854569137503955e-07,2.4514758162904977e-07,2.0690897792310033e-07,2.0533229697351423e-07,3.0235766927721274e-07,2.3953618967365563e-16,4.937208850501569e-25,1.0176345906956056e-33
SVN,0.0,1.1,2.2,3.5,0.2,0.9,3,1.442598796820469e-06,1.903640293420709e-08,1.8156967725521782e-09,0.999768788116917,1.9428256552026283e-08,9.017997230052349e-08,1.8595123557819214e-08,1.4143074938457943e-07,1.758299296866066e-08,6.119595421874186e-05,1.6236352742729095e-08,6.967068314438365e-10,1.4390751694134042e-08,0.000168132538811247,1.0430430995072925e-08,8.664684104874262e-08,4.320978224251843e-09,1.2073725901522375e-17,2.4885803878207818e-26,5.129346481090984e-35
SWE,0.1,0.9,2.0,1.2,0.3,5.2,3,7.36367143082417e-21,1.9822399247044157e-14,9.879002451579508e-16,0.9999999182660388,3.4031401654923796e-15,6.322775393340172e-14,3.2278215014372894e-15,3.84116678995044e-15,3.0519916411555998e-15,3.5386808251328177e-16,2.818074938909355e-15,2.839805641321977e-17,2.4975332551696784e-15,8.173385504488339e-08,1.8098907043601192e-15,8.158711332371746e-16,3.3324111849526278e-21,2.0940508359399192e-24,4.316160466057873e-33,8.896269779649242e-42
SWZ,2.3,5.4,5.3,2.5,5.7,2.8,5,3.95437237021044e-07,1.7716170424248465e-05,8.158260922015164e-08,1.1211653967388987e-11,3.2734031511332244e-08,0.9995308005076745,3.117231174955793e-08,1.2990167378176612e-07,2.9474793919939516e-08,2.432213420509887e-09,2.7216390716480463e-08,0.0004312622660515758,2.412146742918516e-08,1.9391949716241787e-05,1.74813814408579e-08,1.5099984441416448e-08,4.244082650608918e-08,2.0229812704187396e-17,4.169675173639993e-26,8.594341088547828e-35
SYC,0.0,2.4,4.1,2.8,2.5,0.7,3,1.1604937009543573e-06,0.0002432969596987061,2.928901209260274e-07,0.9912862470274535,1.770128202811036e-06,0.008422377613532334,1.690619241909953e-06,1.8060123189232357e-05,1.5986353837081068e-06,1.661960177609612e-05,1.4762443476913263e-06,3.4757516670130133e-07,1.3084926122982097e-06,5.681704728061713e-07,9.484812290106884e-07,1.3646103087774928e-06,8.723335615841398e-07,1.0981707532383678e-15,2.263498626089835e-24,4.665418392553873e-33
SYR,10.0,4.4,6.7,5.6,7.5,8.0,16,0.0033770922488719,8.834489107866394e-19,2.6155763039909043e-34,1.3212418196239232e-42,8.505688331780128e-29,1.1305760850742462e-23,8.090623160684364e-29,4.724598617891373e-13,7.650056212055996e-29,3.205779166755734e-08,7.063916560219098e-29,4.814411253683552e-28,6.260663668000208e-29,1.0551998195784089e-29,4.537283100979903e-29,1.4186901026832837e-18,0.9966228756928645,5.250748247182638e-38,1.0822598770170794e-46,2.2307038659356583e-55
TCD,7.0,9.6,8.0,4.2,7.5,7.6,0,0.9936952787725131,1.0337979128462864e-14,1.7676417048991535e-13,7.721565087144656e-45,2.9128892345699927e-15,0.006304355953907992,2.7474287805772908e-15,4.545659780927922e-22,2.597731753730121e-15,6.768304443975691e-21,2.3985875088727933e-15,3.6527337585466556e-07,2.12570728186801e-15,1.3189491416982684e-18,1.5403568307404864e-15,2.9987519865138497e-16,1.1966188507200688e-15,1.7819505667406313e-24,3.672873865634498e-33,7.57035727291934e-42
TGO,2.1,7.0,8.2,2.9,6.4,3.7,5,4.481275624601084e-06,6.183197007801034e-07,4.413597769317169e-06,7.00221046686215e-18,4.690050063579563e-11,0.9999904865336509,4.409300476984878e-11,2.0883915977742963e-17,4.168789783069988e-11,4.690651687236493e-12,3.848881837020563e-11,2.385911880301919e-11,3.4106110579544266e-11,5.066171434168439e-15,2.4708260828243005e-11,1.4422883402102369e-11,2.9166345022507937e-13,2.856484923267698e-20,5.887654247015014e-29,1.213535987891162e-37
THA,4.8,2.7,5.0,6.2,2.3,3.9,7,1.983938850739654e-05,0.0001104506671284844,0.0043780853569013204,0.00011245412809703091,6.75674841724079e-07,4.433549163336434e-06,6.51393314612431e-07,0.9847013716866487,6.159812836310197e-07,0.0011198611980310497,5.688578503589471e-07,3.1756695625212627e-07,5.042597771156798e-07,0.009547181363030219,3.655882812491634e-07,3.4868770499627323e-07,2.274652481611799e-06,4.234917579485709e-16,8.72881570967714e-25,1.7991430119615732e-33
